Sentence #,Word,POS
Sentence: 2129,*0*,sn.e-SUJ
Sentence: 2129,.,Fp
Sentence: 2130,El,da0ms0
Sentence: 2130,lehendakari,nccs000
Sentence: 2130,puso_de_relieve,vmis3s0
Sentence: 2130,que,cs
Sentence: 2130,el,da0ms0
Sentence: 2130,PNV,np0000o
Sentence: 2130,siempre,rg
Sentence: 2130,ha,vaip3s0
Sentence: 2130,guiado,vmp00sm
Sentence: 2130,y,cc
Sentence: 2130,*0*,sn.e-SUJ
Sentence: 2130,guiará,vmif3s0
Sentence: 2130,su,dp3cs0
Sentence: 2130,actuación,ncfs000
Sentence: 2130,sobre,sps00
Sentence: 2130,dos,dn0cp0
Sentence: 2130,principios,ncmp000
Sentence: 2130,básicos,aq0mp0
Sentence: 2130,:,Fd
Sentence: 2130,"""",Fe
Sentence: 2130,el,da0ms0
Sentence: 2130,respeto,ncms000
Sentence: 2130,a,sps00
Sentence: 2130,la,da0fs0
Sentence: 2130,vida,ncfs000
Sentence: 2130,y,cc
Sentence: 2130,a,sps00
Sentence: 2130,los,da0mp0
Sentence: 2130,derechos_humanos,ncmp000
Sentence: 2130,",",Fc
Sentence: 2130,y,cc
Sentence: 2130,el,da0ms0
Sentence: 2130,respeto,ncms000
Sentence: 2130,a,sps00
Sentence: 2130,la,da0fs0
Sentence: 2130,voluntad,ncfs000
Sentence: 2130,de,sps00
Sentence: 2130,la,da0fs0
Sentence: 2130,sociedad,ncfs000
Sentence: 2130,vasca,aq0fs0
Sentence: 2130,"""",Fe
Sentence: 2130,",",Fc
Sentence: 2130,lo,da0ns0
Sentence: 2130,cual,pr0cs000
Sentence: 2130,",",Fc
Sentence: 2130,consideró,vmis3s0
Sentence: 2130,*0*,sn.e-SUJ
Sentence: 2130,",",Fc
Sentence: 2130,"""",Fe
Sentence: 2130,ningún,di0ms0
Sentence: 2130,otro,di0ms0
Sentence: 2130,partido,ncms000
Sentence: 2130,puede,vmip3s0
Sentence: 2130,decirlo,vmn0000
Sentence: 2130,"""",Fe
Sentence: 2130,.,Fp
Sentence: 2131,Ibarretxe,np0000p
Sentence: 2131,",",Fc
Sentence: 2131,que,pr0cn000
Sentence: 2131,"""",Fe
Sentence: 2131,reafirmó,vmis3s0
Sentence: 2131,"""",Fe
Sentence: 2131,su,dp3cs0
Sentence: 2131,"""",Fe
Sentence: 2131,compromiso,ncms000
Sentence: 2131,con,sps00
Sentence: 2131,la,da0fs0
Sentence: 2131,paz,ncfs000
Sentence: 2131,",",Fc
Sentence: 2131,la,da0fs0
Sentence: 2131,democracia,ncfs000
Sentence: 2131,",",Fc
Sentence: 2131,la,da0fs0
Sentence: 2131,tolerancia,ncfs000
Sentence: 2131,y,cc
Sentence: 2131,la,da0fs0
Sentence: 2131,pluralidad,ncfs000
Sentence: 2131,de,sps00
Sentence: 2131,la,da0fs0
Sentence: 2131,sociedad,ncfs000
Sentence: 2131,vasca,aq0fs0
Sentence: 2131,"""",Fe
Sentence: 2131,",",Fc
Sentence: 2131,recalcó,vmis3s0
Sentence: 2131,que,cs
Sentence: 2131,el,da0ms0
Sentence: 2131,PNV,np0000o
Sentence: 2131,tiene,vmip3s0
Sentence: 2131,"""",Fe
Sentence: 2131,su,dp3cs0
Sentence: 2131,propio,di0ms0
Sentence: 2131,camino,ncms000
Sentence: 2131,",",Fc
Sentence: 2131,y,cc
Sentence: 2131,no,rn
Sentence: 2131,nos,pp1cp000
Sentence: 2131,van,vmip3p0
Sentence: 2131,a,sps00
Sentence: 2131,desviar,vmn0000
Sentence: 2131,ni,cc
Sentence: 2131,las,da0fp0
Sentence: 2131,bombas,ncfp000
Sentence: 2131,ni,cc
Sentence: 2131,los,da0mp0
Sentence: 2131,huracanes,ncmp000
Sentence: 2131,mediáticos,aq0mp0
Sentence: 2131,"""",Fe
Sentence: 2131,.,Fp
Sentence: 2134,Pero,cc
Sentence: 2134,las,da0fp0
Sentence: 2134,ideas,ncfp000
Sentence: 2134,del,spcms
Sentence: 2134,lehendakari,nccs000
Sentence: 2134,no,rn
Sentence: 2134,las,pp3fpa00
Sentence: 2134,respetan,vmip3p0
Sentence: 2134,muchos,pi0mp000
Sentence: 2134,en,sps00
Sentence: 2134,este,dd0ms0
Sentence: 2134,país,ncms000
Sentence: 2134,",",Fc
Sentence: 2134,y,cc
Sentence: 2134,las,da0fp0
Sentence: 2134,ideas,ncfp000
Sentence: 2134,no,rn
Sentence: 2134,se,p0000000
Sentence: 2134,pueden,vmip3p0
Sentence: 2134,condenar,vmn0000
Sentence: 2134,"""",Fe
Sentence: 2134,.,Fp
Sentence: 2135,El,da0ms0
Sentence: 2135,lehendakari,nccs000
Sentence: 2135,subrayó,vmis3s0
Sentence: 2135,que,cs
Sentence: 2135,ETA,np0000o
Sentence: 2135,y,cc
Sentence: 2135,la,da0fs0
Sentence: 2135,violencia,ncfs000
Sentence: 2135,callejera,aq0fs0
Sentence: 2135,"""",Fe
Sentence: 2135,tienen,vmip3p0
Sentence: 2135,que,cs
Sentence: 2135,desaparecer,vmn0000
Sentence: 2135,"""",Fe
Sentence: 2135,y,cc
Sentence: 2135,*0*,sn.e-SUJ
Sentence: 2135,estimó,vmis3s0
Sentence: 2135,que,cs
Sentence: 2135,"""",Fe
Sentence: 2135,no,rn
Sentence: 2135,es,vsip3s0
Sentence: 2135,suficiente,aq0cs0
Sentence: 2135,condenar,vmn0000
Sentence: 2135,la,da0fs0
Sentence: 2135,violencia,ncfs000
Sentence: 2135,"""",Fe
Sentence: 2135,",",Fc
Sentence: 2135,por,sps00
Sentence: 2135,lo,da0ns0
Sentence: 2135,que,pr0cn000
Sentence: 2135,el,da0ms0
Sentence: 2135,PNV,np0000o
Sentence: 2135,seguirá,vmif3s0
Sentence: 2135,"""",Fe
Sentence: 2135,haciendo,vmg0000
Sentence: 2135,lo,da0ns0
Sentence: 2135,posible,aq0cs0
Sentence: 2135,y,cc
Sentence: 2135,lo,da0ns0
Sentence: 2135,imposible,aq0cs0
Sentence: 2135,para,sps00
Sentence: 2135,que,cs
Sentence: 2135,esto,pd0ns000
Sentence: 2135,definitivamente,rg
Sentence: 2135,se,p0300000
Sentence: 2135,acabe,vmsp3s0
Sentence: 2135,"""",Fe
Sentence: 2135,",",Fc
Sentence: 2135,con,sps00
Sentence: 2135,el,da0ms0
Sentence: 2135,convencimiento,ncms000
Sentence: 2135,de,sps00
Sentence: 2135,que,cs
Sentence: 2135,"""",Fe
Sentence: 2135,sólo,rg
Sentence: 2135,hay,vaip3s0
Sentence: 2135,una,di0fs0
Sentence: 2135,manera,ncfs000
Sentence: 2135,de,sps00
Sentence: 2135,resolver,vmn0000
Sentence: 2135,los,da0mp0
Sentence: 2135,problemas,ncmp000
Sentence: 2135,:,Fd
Sentence: 2135,sentarse,vmn0000
Sentence: 2135,y,cc
Sentence: 2135,hablar,vmn0000
Sentence: 2135,"""",Fe
Sentence: 2135,-Fpa-,Fpa
Sentence: 2135,Con,sps00
Sentence: 2135,fotografía,ncfs000
Sentence: 2135,-Fpt-,Fpt
Sentence: 2135,.,Fp
Sentence: 2136,El,da0ms0
Sentence: 2136,Deportivo,np0000o
Sentence: 2136,se,p0300000
Sentence: 2136,convirtió,vmis3s0
Sentence: 2136,en,sps00
Sentence: 2136,el,da0ms0
Sentence: 2136,primer,ao0ms0
Sentence: 2136,equipo,ncms000
Sentence: 2136,que,pr0cn000
Sentence: 2136,alcanza,vmip3s0
Sentence: 2136,las,da0fp0
Sentence: 2136,veinte,dn0cp0
Sentence: 2136,victorias,ncfp000
Sentence: 2136,en,sps00
Sentence: 2136,la,da0fs0
Sentence: 2136,Liga,np0000a
Sentence: 2136,1999-2000,W
Sentence: 2136,",",Fc
Sentence: 2136,a_costa_de,sps00
Sentence: 2136,la,da0fs0
Sentence: 2136,Real_Sociedad,np0000o
Sentence: 2136,-Fpa-,Fpa
Sentence: 2136,2-0,Z
Sentence: 2136,-Fpt-,Fpt
Sentence: 2136,",",Fc
Sentence: 2136,y,cc
Sentence: 2136,*0*,sn.e-SUJ
Sentence: 2136,consiguió,vmis3s0
Sentence: 2136,",",Fc
Sentence: 2136,además,rg
Sentence: 2136,",",Fc
Sentence: 2136,la,da0fs0
Sentence: 2136,octava,ao0fs0
Sentence: 2136,consecutiva,aq0fs0
Sentence: 2136,en,sps00
Sentence: 2136,el,da0ms0
Sentence: 2136,estadio,ncms000
Sentence: 2136,Riazor,np0000l
Sentence: 2136,",",Fc
Sentence: 2136,donde,pr000000
Sentence: 2136,el,da0ms0
Sentence: 2136,conjunto,ncms000
Sentence: 2136,gallego,aq0ms0
Sentence: 2136,ha,vaip3s0
Sentence: 2136,cimentado,vmp00sm
Sentence: 2136,su,dp3cs0
Sentence: 2136,éxito,ncms000
Sentence: 2136,en,sps00
Sentence: 2136,la,da0fs0
Sentence: 2136,presente,ncms000
Sentence: 2136,campaña,ncfs000
Sentence: 2136,.,Fp
Sentence: 2137,Cuarenta_y_cinco,Z
Sentence: 2137,puntos,ncmp000
Sentence: 2137,de,sps00
Sentence: 2137,cincuenta_y_uno,Z
Sentence: 2137,posibles,aq0cp0
Sentence: 2137,es,vsip3s0
Sentence: 2137,el,da0ms0
Sentence: 2137,excelente,aq0cs0
Sentence: 2137,bagaje,ncms000
Sentence: 2137,del,spcms
Sentence: 2137,equipo,ncms000
Sentence: 2137,gallego,aq0ms0
Sentence: 2137,en,sps00
Sentence: 2137,su,dp3cs0
Sentence: 2137,feudo,ncms000
Sentence: 2137,en,sps00
Sentence: 2137,lo,da0ns0
Sentence: 2137,que,pr0cn000
Sentence: 2137,va,vmip3s0
Sentence: 2137,de,sps00
Sentence: 2137,campeonato,ncms000
Sentence: 2137,.,Fp
Sentence: 2138,También,rg
Sentence: 2138,alcanzó,vmis3s0
Sentence: 2138,la,da0fs0
Sentence: 2138,veintena,ncfs000
Sentence: 2138,",",Fc
Sentence: 2138,pero,cc
Sentence: 2138,de,sps00
Sentence: 2138,goles,ncmp000
Sentence: 2138,",",Fc
Sentence: 2138,el,da0ms0
Sentence: 2138,holandés,ncms000
Sentence: 2138,Roy_Makkay,np0000p
Sentence: 2138,",",Fc
Sentence: 2138,autor,ncms000
Sentence: 2138,del,spcms
Sentence: 2138,primero,ao0ms0
Sentence: 2138,del,spcms
Sentence: 2138,Deportivo,np0000o
Sentence: 2138,ante,sps00
Sentence: 2138,la,da0fs0
Sentence: 2138,Real_Sociedad,np0000o
Sentence: 2138,.,Fp
Sentence: 2140,Patrick_Kluivert,np0000p
Sentence: 2140,",",Fc
Sentence: 2140,autor,ncms000
Sentence: 2140,del,spcms
Sentence: 2140,primer,ao0ms0
Sentence: 2140,tanto,ncms000
Sentence: 2140,del,spcms
Sentence: 2140,equipo,ncms000
Sentence: 2140,azulgrana,aq0cs0
Sentence: 2140,",",Fc
Sentence: 2140,aumentó,vmis3s0
Sentence: 2140,a,sps00
Sentence: 2140,13,Z
Sentence: 2140,su,dp3cs0
Sentence: 2140,cuenta,ncfs000
Sentence: 2140,en,sps00
Sentence: 2140,el,da0ms0
Sentence: 2140,presente,aq0cs0
Sentence: 2140,campeonato,ncms000
Sentence: 2140,y,cc
Sentence: 2140,*0*,sn.e-SUJ
Sentence: 2140,ya,rg
Sentence: 2140,es,vsip3s0
Sentence: 2140,líder,nccs000
Sentence: 2140,en,sps00
Sentence: 2140,solitario,aq0ms0
Sentence: 2140,de,sps00
Sentence: 2140,la,da0fs0
Sentence: 2140,clasificación,ncfs000
Sentence: 2140,de,sps00
Sentence: 2140,goleadores,ncmp000
Sentence: 2140,del,spcms
Sentence: 2140,Barcelona,np0000l
Sentence: 2140,en,sps00
Sentence: 2140,la,da0fs0
Sentence: 2140,Liga,np00000
Sentence: 2140,1999-2000,W
Sentence: 2140,",",Fc
Sentence: 2140,con,sps00
Sentence: 2140,uno,pi0ms000
Sentence: 2140,de,sps00
Sentence: 2140,ventaja,ncfs000
Sentence: 2140,sobre,sps00
Sentence: 2140,Rivaldo,np0000p
Sentence: 2140,.,Fp
Sentence: 2141,El,da0ms0
Sentence: 2141,Racing_de_Santander,np0000o
Sentence: 2141,consolida,vmip3s0
Sentence: 2141,su,dp3cs0
Sentence: 2141,condición,ncfs000
Sentence: 2141,de,sps00
Sentence: 2141,equipo,ncms000
Sentence: 2141,con,sps00
Sentence: 2141,más,rg
Sentence: 2141,triunfos,ncmp000
Sentence: 2141,a,sps00
Sentence: 2141,domicilio,ncms000
Sentence: 2141,tras,sps00
Sentence: 2141,vencer,vmn0000
Sentence: 2141,al,spcms
Sentence: 2141,Real_Madrid,np0000o
Sentence: 2141,en,sps00
Sentence: 2141,el,da0ms0
Sentence: 2141,Santiago_Bernabéu,np0000p
Sentence: 2141,-Fpa-,Fpa
Sentence: 2141,2-4,Z
Sentence: 2141,-Fpt-,Fpt
Sentence: 2141,.,Fp
Sentence: 2142,*0*,sn.e-SUJ
Sentence: 2142,Fue,vsis3s0
Sentence: 2142,la,da0fs0
Sentence: 2142,séptima,ao0fs0
Sentence: 2142,victoria,ncfs000
Sentence: 2142,del,spcms
Sentence: 2142,equipo,ncms000
Sentence: 2142,cántabro,aq0ms0
Sentence: 2142,lejos,rg
Sentence: 2142,de,sps00
Sentence: 2142,El_Sardinero,np0000l
Sentence: 2142,en,sps00
Sentence: 2142,lo,da0ns0
Sentence: 2142,que,pr0cn000
Sentence: 2142,va,vmip3s0
Sentence: 2142,de,sps00
Sentence: 2142,Liga,np0000a
Sentence: 2142,.,Fp
Sentence: 2144,Salva,np0000p
Sentence: 2144,",",Fc
Sentence: 2144,autor,ncms000
Sentence: 2144,de,sps00
Sentence: 2144,dos,pn0cp000
Sentence: 2144,de,sps00
Sentence: 2144,los,da0mp0
Sentence: 2144,cuatro,dn0cp0
Sentence: 2144,goles,ncmp000
Sentence: 2144,del,spcms
Sentence: 2144,Racing,np0000o
Sentence: 2144,",",Fc
Sentence: 2144,se,p0300000
Sentence: 2144,afianza,vmip3s0
Sentence: 2144,al_frente_de,sps00
Sentence: 2144,la,da0fs0
Sentence: 2144,clasificación,ncfs000
Sentence: 2144,de,sps00
Sentence: 2144,artilleros,ncmp000
Sentence: 2144,",",Fc
Sentence: 2144,con,sps00
Sentence: 2144,25,Z
Sentence: 2144,dianas,ncfp000
Sentence: 2144,.,Fp
Sentence: 2147,El,da0ms0
Sentence: 2147,Valencia,np0000l
Sentence: 2147,empujó,vmis3s0
Sentence: 2147,un_poco,rg
Sentence: 2147,más,rg
Sentence: 2147,al,spcms
Sentence: 2147,Atlético_de_Madrid,np0000o
Sentence: 2147,hacia,sps00
Sentence: 2147,el,da0ms0
Sentence: 2147,abismo,ncms000
Sentence: 2147,de,sps00
Sentence: 2147,la,da0fs0
Sentence: 2147,Segunda_División,np0000a
Sentence: 2147,con,sps00
Sentence: 2147,una,di0fs0
Sentence: 2147,victoria,ncfs000
Sentence: 2147,por,sps00
Sentence: 2147,2-0,Z
Sentence: 2147,que,pr0cn000
Sentence: 2147,deja,vmip3s0
Sentence: 2147,al,spcms
Sentence: 2147,equipo,ncms000
Sentence: 2147,de,sps00
Sentence: 2147,Radomir_Antic,np0000p
Sentence: 2147,a,sps00
Sentence: 2147,cinco,dn0cp0
Sentence: 2147,puntos,ncmp000
Sentence: 2147,de,sps00
Sentence: 2147,la,da0fs0
Sentence: 2147,zona,ncfs000
Sentence: 2147,que,pr0cn000
Sentence: 2147,asegura,vmip3s0
Sentence: 2147,la,da0fs0
Sentence: 2147,permanencia,ncfs000
Sentence: 2147,.,Fp
Sentence: 2148,El,da0ms0
Sentence: 2148,conjunto,ncms000
Sentence: 2148,rojiblanco,aq0ms0
Sentence: 2148,",",Fc
Sentence: 2148,que,pr0cn000
Sentence: 2148,lleva,vmip3s0
Sentence: 2148,doce,dn0cp0
Sentence: 2148,jornadas,ncfp000
Sentence: 2148,sin,sps00
Sentence: 2148,vencer,vmn0000
Sentence: 2148,",",Fc
Sentence: 2148,ya,rg
Sentence: 2148,ha,vaip3s0
Sentence: 2148,perdido,vmp00sm
Sentence: 2148,17,Z
Sentence: 2148,partidos,ncmp000
Sentence: 2148,en,sps00
Sentence: 2148,esta,dd0fs0
Sentence: 2148,Liga,np0000a
Sentence: 2148,-,Fg
Sentence: 2148,la,da0fs0
Sentence: 2148,mitad,ncfs000
Sentence: 2148,de,sps00
Sentence: 2148,los,da0mp0
Sentence: 2148,que,pr0cn000
Sentence: 2148,*0*,sn.e-SUJ
Sentence: 2148,ha,vaip3s0
Sentence: 2148,disputado,vmp00sm
Sentence: 2148,-,Fg
Sentence: 2148,",",Fc
Sentence: 2148,lo,da0ns0
Sentence: 2148,que,pr0cn000
Sentence: 2148,supone,vmip3s0
Sentence: 2148,un,di0ms0
Sentence: 2148,nuevo,aq0ms0
Sentence: 2148,récord,ncms000
Sentence: 2148,negativo,aq0ms0
Sentence: 2148,en,sps00
Sentence: 2148,la,da0fs0
Sentence: 2148,historia,ncfs000
Sentence: 2148,del,spcms
Sentence: 2148,club,ncms000
Sentence: 2148,madrileño,aq0ms0
Sentence: 2148,.,Fp
Sentence: 2149,Ismael_Urzaiz,np0000p
Sentence: 2149,",",Fc
Sentence: 2149,que,pr0cn000
Sentence: 2149,esta,dd0fs0
Sentence: 2149,temporada,ncfs000
Sentence: 2149,ha,vaip3s0
Sentence: 2149,visto,vmp00sm
Sentence: 2149,muchos,di0mp0
Sentence: 2149,partidos,ncmp000
Sentence: 2149,desde,sps00
Sentence: 2149,el,da0ms0
Sentence: 2149,banquillo,ncms000
Sentence: 2149,",",Fc
Sentence: 2149,dio,vmis3s0
Sentence: 2149,un,di0ms0
Sentence: 2149,respiro,ncms000
Sentence: 2149,al,spcms
Sentence: 2149,Athletic_de_Bilbao,np0000o
Sentence: 2149,y,cc
Sentence: 2149,a,sps00
Sentence: 2149,Luis_Fernández,np0000p
Sentence: 2149,con,sps00
Sentence: 2149,un,di0ms0
Sentence: 2149,gol,ncms000
Sentence: 2149,que,pr0cn000
Sentence: 2149,sirvió,vmis3s0
Sentence: 2149,al,spcms
Sentence: 2149,equipo,ncms000
Sentence: 2149,vasco,aq0ms0
Sentence: 2149,para,sps00
Sentence: 2149,conseguir,vmn0000
Sentence: 2149,una,di0fs0
Sentence: 2149,victoria,ncfs000
Sentence: 2149,agónica,aq0fs0
Sentence: 2149,sobre,sps00
Sentence: 2149,el,da0ms0
Sentence: 2149,Celta,np0000o
Sentence: 2149,-Fpa-,Fpa
Sentence: 2149,1-0,Z
Sentence: 2149,-Fpt-,Fpt
Sentence: 2149,.,Fp
Sentence: 2151,El,da0ms0
Sentence: 2151,equipo,ncms000
Sentence: 2151,gallego,aq0ms0
Sentence: 2151,encadena,vmip3s0
Sentence: 2151,siete,dn0cp0
Sentence: 2151,jornadas,ncfp000
Sentence: 2151,sin,sps00
Sentence: 2151,vencer,vmn0000
Sentence: 2151,y,cc
Sentence: 2151,*0*,sn.e-SUJ
Sentence: 2151,desciende,vmip3s0
Sentence: 2151,al,spcms
Sentence: 2151,duodécimo,ao0ms0
Sentence: 2151,puesto,ncms000
Sentence: 2151,de,sps00
Sentence: 2151,la,da0fs0
Sentence: 2151,clasificación,ncfs000
Sentence: 2151,.,Fp
Sentence: 2152,El,da0ms0
Sentence: 2152,Alavés,np0000o
Sentence: 2152,",",Fc
Sentence: 2152,después_de,sps00
Sentence: 2152,cinco,dn0cp0
Sentence: 2152,jornadas,ncfp000
Sentence: 2152,sin,sps00
Sentence: 2152,vencer,vmn0000
Sentence: 2152,",",Fc
Sentence: 2152,se,p0300000
Sentence: 2152,impuso,vmis3s0
Sentence: 2152,a,sps00
Sentence: 2152,domicilio,ncms000
Sentence: 2152,al,spcms
Sentence: 2152,Betis,np0000o
Sentence: 2152,-Fpa-,Fpa
Sentence: 2152,0-1,Z
Sentence: 2152,-Fpt-,Fpt
Sentence: 2152,con,sps00
Sentence: 2152,un,di0ms0
Sentence: 2152,gol,ncms000
Sentence: 2152,de,sps00
Sentence: 2152,Kodro,np0000p
Sentence: 2152,y,cc
Sentence: 2152,*0*,sn.e-SUJ
Sentence: 2152,hunde,vmip3s0
Sentence: 2152,un_poco,rg
Sentence: 2152,más,rg
Sentence: 2152,al,spcms
Sentence: 2152,equipo,ncms000
Sentence: 2152,andaluz,aq0ms0
Sentence: 2152,",",Fc
Sentence: 2152,que,pr0cn000
Sentence: 2152,continúa,vmip3s0
Sentence: 2152,en,sps00
Sentence: 2152,zona,ncfs000
Sentence: 2152,de,sps00
Sentence: 2152,descenso,ncms000
Sentence: 2152,.,Fp
Sentence: 2153,El,da0ms0
Sentence: 2153,Betis,np0000o
Sentence: 2153,",",Fc
Sentence: 2153,que,pr0cn000
Sentence: 2153,ya,rg
Sentence: 2153,ha,vaip3s0
Sentence: 2153,perdido,vmp00sm
Sentence: 2153,16,Z
Sentence: 2153,partidos,ncmp000
Sentence: 2153,",",Fc
Sentence: 2153,lleva,vmip3s0
Sentence: 2153,diez,dn0cp0
Sentence: 2153,jornadas,ncfp000
Sentence: 2153,sin,sps00
Sentence: 2153,conocer,vmn0000
Sentence: 2153,la,da0fs0
Sentence: 2153,victoria,ncfs000
Sentence: 2153,.,Fp
Sentence: 2156,Con,sps00
Sentence: 2156,estos,dd0mp0
Sentence: 2156,pensamientos,ncmp000
Sentence: 2156,",",Fc
Sentence: 2156,los,da0mp0
Sentence: 2156,dos,dn0cp0
Sentence: 2156,equipos,ncmp000
Sentence: 2156,saldrán,vmif3p0
Sentence: 2156,este,dd0ms0
Sentence: 2156,miércoles,W
Sentence: 2156,a,sps00
Sentence: 2156,las,da0fp0
Sentence: 2156,15:00,Z
Sentence: 2156,horas,ncfp000
Sentence: 2156,locales,aq0cp0
Sentence: 2156,-Fpa-,Fpa
Sentence: 2156,21:00,Z
Sentence: 2156,GMT,nc00000
Sentence: 2156,-Fpt-,Fpt
Sentence: 2156,a,sps00
Sentence: 2156,la,da0fs0
Sentence: 2156,cancha,ncfs000
Sentence: 2156,del,spcms
Sentence: 2156,estadio,ncms000
Sentence: 2156,olímpico,aq0ms0
Sentence: 2156,de,sps00
Sentence: 2156,Villahermosa,np0000l
Sentence: 2156,",",Fc
Sentence: 2156,capital,ncfs000
Sentence: 2156,del,spcms
Sentence: 2156,estado,ncms000
Sentence: 2156,de,sps00
Sentence: 2156,Tabasco,np0000l
Sentence: 2156,",",Fc
Sentence: 2156,a,sps00
Sentence: 2156,unos,di0mp0
Sentence: 2156,800,Z
Sentence: 2156,kilómetros,ncmp000
Sentence: 2156,al,spcms
Sentence: 2156,sureste,ncms000
Sentence: 2156,de,sps00
Sentence: 2156,la,da0fs0
Sentence: 2156,capital,ncfs000
Sentence: 2156,mexicana,aq0fs0
Sentence: 2156,.,Fp
Sentence: 2157,Villahermosa,np0000l
Sentence: 2157,está,vmip3s0
Sentence: 2157,situada,aq0fsp
Sentence: 2157,cerca_de,sps00
Sentence: 2157,la,da0fs0
Sentence: 2157,costa,ncfs000
Sentence: 2157,del,spcms
Sentence: 2157,Golfo_de_México,np0000l
Sentence: 2157,y,cc
Sentence: 2157,*0*,sn.e-SUJ
Sentence: 2157,se,p0300000
Sentence: 2157,destaca,vmip3s0
Sentence: 2157,por,sps00
Sentence: 2157,su,dp3cs0
Sentence: 2157,actividad,ncfs000
Sentence: 2157,industrial,aq0cs0
Sentence: 2157,nacida,aq0fsp
Sentence: 2157,de,sps00
Sentence: 2157,la,da0fs0
Sentence: 2157,producción,ncfs000
Sentence: 2157,petrolera,aq0fs0
Sentence: 2157,;,Fx
Sentence: 2157,*0*,sn.e-SUJ
Sentence: 2157,tiene,vmip3s0
Sentence: 2157,clima,ncms000
Sentence: 2157,cálido,aq0ms0
Sentence: 2157,y,cc
Sentence: 2157,húmedo,aq0ms0
Sentence: 2157,",",Fc
Sentence: 2157,poca,di0fs0
Sentence: 2157,actividad,ncfs000
Sentence: 2157,del,spcms
Sentence: 2157,fútbol,ncms000
Sentence: 2157,profesional,aq0cs0
Sentence: 2157,",",Fc
Sentence: 2157,pero,cc
Sentence: 2157,una,di0fs0
Sentence: 2157,enorme,aq0cs0
Sentence: 2157,afición,ncfs000
Sentence: 2157,al,spcms
Sentence: 2157,béisbol,ncms000
Sentence: 2157,.,Fp
Sentence: 2159,Vargas,np0000p
Sentence: 2159,y,cc
Sentence: 2159,Lapuente,np0000p
Sentence: 2159,utilizarán,vmif3p0
Sentence: 2159,el,da0ms0
Sentence: 2159,partido,ncms000
Sentence: 2159,contra,sps00
Sentence: 2159,Venezuela,np0000l
Sentence: 2159,para,sps00
Sentence: 2159,definir,vmn0000
Sentence: 2159,a,sps00
Sentence: 2159,los,da0mp0
Sentence: 2159,jugadores,ncmp000
Sentence: 2159,que,pr0cn000
Sentence: 2159,enfrentarán,vmif3p0
Sentence: 2159,a,sps00
Sentence: 2159,Jamaica,np0000o
Sentence: 2159,",",Fc
Sentence: 2159,Costa_Rica,np0000o
Sentence: 2159,y,cc
Sentence: 2159,Honduras,np0000o
Sentence: 2159,",",Fc
Sentence: 2159,y,cc
Sentence: 2159,en,sps00
Sentence: 2159,los,da0mp0
Sentence: 2159,cuales,pr0cp000
Sentence: 2159,ya,rg
Sentence: 2159,está,vmip3s0
Sentence: 2159,incluido,aq0msp
Sentence: 2159,el,da0ms0
Sentence: 2159,mexicano,ncms000
Sentence: 2159,Rafael_Márquez,np0000p
Sentence: 2159,",",Fc
Sentence: 2159,quien,pr0cs000
Sentence: 2159,juega,vmip3s0
Sentence: 2159,en,sps00
Sentence: 2159,el,da0ms0
Sentence: 2159,Mónaco,np0000l
Sentence: 2159,del,spcms
Sentence: 2159,fútbol,ncms000
Sentence: 2159,francés,aq0ms0
Sentence: 2159,",",Fc
Sentence: 2159,y,cc
Sentence: 2159,varios,di0mp0
Sentence: 2159,jugadores,ncmp000
Sentence: 2159,del,spcms
Sentence: 2159,Atlas,np0000o
Sentence: 2159,",",Fc
Sentence: 2159,que,pr0cn000
Sentence: 2159,actualmente,rg
Sentence: 2159,disputan,vmip3p0
Sentence: 2159,la,da0fs0
Sentence: 2159,Copa_Libertadores,np0000a
Sentence: 2159,.,Fp
Sentence: 2160,Los,da0mp0
Sentence: 2160,jugadores,ncmp000
Sentence: 2160,mexicanos,aq0mp0
Sentence: 2160,deben,vmip3p0
Sentence: 2160,de,sps00
Sentence: 2160,entender,vmn0000
Sentence: 2160,que,cs
Sentence: 2160,la,da0fs0
Sentence: 2160,eliminatoria,ncfs000
Sentence: 2160,preolímpica,aq0fs0
Sentence: 2160,-Fpa-,Fpa
Sentence: 2160,del,spcms
Sentence: 2160,4,Z
Sentence: 2160,al,spcms
Sentence: 2160,8_de_abril,W
Sentence: 2160,en,sps00
Sentence: 2160,Guadalajara,np0000l
Sentence: 2160,-Fpt-,Fpt
Sentence: 2160,no,rn
Sentence: 2160,será,vsif3s0
Sentence: 2160,fácil,aq0cs0
Sentence: 2160,y,cc
Sentence: 2160,*0*,sn.e-SUJ
Sentence: 2160,tendrán,vmif3p0
Sentence: 2160,que,cs
Sentence: 2160,aplicarse,vmn0000
Sentence: 2160,al_máximo,rg
Sentence: 2160,",",Fc
Sentence: 2160,declaró,vmis3s0
Sentence: 2160,Vargas,np0000p
Sentence: 2160,en,sps00
Sentence: 2160,Villahermosa,np0000l
Sentence: 2160,",",Fc
Sentence: 2160,donde,pr000000
Sentence: 2160,el,da0ms0
Sentence: 2160,equipo,ncms000
Sentence: 2160,mexicano,aq0ms0
Sentence: 2160,se,p0300000
Sentence: 2160,entrena,vmip3s0
Sentence: 2160,desde,sps00
Sentence: 2160,el,da0ms0
Sentence: 2160,lunes,W
Sentence: 2160,.,Fp
Sentence: 2161,El,da0ms0
Sentence: 2161,equipo,ncms000
Sentence: 2161,de,sps00
Sentence: 2161,Venezuela,np0000l
